통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202105,서울특별시,동작구,뇌병변,심한 장애,895
202105,서울특별시,동작구,자폐성,심한 장애,234
202105,서울특별시,동작구,정신,심한 장애,523
202105,서울특별시,동작구,신장,심한 장애,476
202105,서울특별시,동작구,심장,심한 장애,28
202105,서울특별시,동작구,호흡기,심한 장애,69
202105,서울특별시,동작구,간,심한 장애,5
202105,서울특별시,동작구,안면,심한 장애,2
202105,서울특별시,동작구,시각,심한 장애,369
202105,서울특별시,동작구,장루.요루,심한 장애,10
202105,서울특별시,동작구,뇌전증,심한 장애,6
202105,서울특별시,동작구,지체,심하지 않은 장애,5141
202105,서울특별시,동작구,시각,심하지 않은 장애,1183
202105,서울특별시,동작구,청각,심하지 않은 장애,1851
202105,서울특별시,동작구,언어,심하지 않은 장애,71
202105,서울특별시,동작구,뇌병변,심하지 않은 장애,643
202105,서울특별시,동작구,신장,심하지 않은 장애,198
202105,서울특별시,동작구,심장,심하지 않은 장애,11
202105,서울특별시,동작구,호흡기,심하지 않은 장애,1
202105,서울특별시,동작구,청각,심한 장애,594
202105,서울특별시,동작구,간,심하지 않은 장애,102
202105,서울특별시,동작구,안면,심하지 않은 장애,8
202105,서울특별시,동작구,장루.요루,심하지 않은 장애,104
202105,서울특별시,동작구,뇌전증,심하지 않은 장애,43
202105,서울특별시,동작구,언어,심한 장애,74
202105,서울특별시,관악구,뇌병변,심한 장애,1138
202105,서울특별시,관악구,자폐성,심한 장애,261
202105,서울특별시,관악구,정신,심한 장애,865
202105,서울특별시,관악구,신장,심한 장애,767
202105,서울특별시,관악구,지체,심한 장애,1519
202105,서울특별시,관악구,심장,심한 장애,37
202105,서울특별시,관악구,호흡기,심한 장애,94
202105,서울특별시,관악구,간,심한 장애,7
202105,서울특별시,관악구,안면,심한 장애,8
202105,서울특별시,관악구,장루.요루,심한 장애,7
202105,서울특별시,관악구,뇌전증,심한 장애,19
202105,서울특별시,관악구,지체,심하지 않은 장애,7270
202105,서울특별시,관악구,시각,심하지 않은 장애,1717
202105,서울특별시,관악구,시각,심한 장애,519
202105,서울특별시,관악구,청각,심하지 않은 장애,2386
202105,서울특별시,관악구,언어,심하지 않은 장애,77
202105,서울특별시,관악구,뇌병변,심하지 않은 장애,839
202105,서울특별시,관악구,신장,심하지 않은 장애,220
202105,서울특별시,관악구,심장,심하지 않은 장애,9
202105,서울특별시,관악구,호흡기,심하지 않은 장애,1
202105,서울특별시,관악구,간,심하지 않은 장애,105
202105,서울특별시,관악구,안면,심하지 않은 장애,6
202105,서울특별시,관악구,장루.요루,심하지 않은 장애,137
202105,서울특별시,관악구,뇌전증,심하지 않은 장애,37
202105,서울특별시,관악구,청각,심한 장애,731
202105,서울특별시,관악구,언어,심한 장애,90
202105,서울특별시,관악구,지적,심한 장애,1345
202105,서울특별시,서초구,지적,심한 장애,729
202105,서울특별시,서초구,뇌병변,심한 장애,735
202105,서울특별시,서초구,자폐성,심한 장애,306
202105,서울특별시,서초구,정신,심한 장애,366
202105,서울특별시,서초구,신장,심한 장애,377
202105,서울특별시,서초구,심장,심한 장애,19
202105,서울특별시,서초구,호흡기,심한 장애,60
202105,서울특별시,서초구,시각,심한 장애,290
202105,서울특별시,서초구,간,심한 장애,5
202105,서울특별시,서초구,안면,심한 장애,1
202105,서울특별시,서초구,장루.요루,심한 장애,7
202105,서울특별시,서초구,뇌전증,심한 장애,13
202105,서울특별시,서초구,지체,심하지 않은 장애,3323
202105,서울특별시,서초구,시각,심하지 않은 장애,880
202105,서울특별시,서초구,청각,심하지 않은 장애,1160
202105,서울특별시,서초구,언어,심하지 않은 장애,49
202105,서울특별시,서초구,뇌병변,심하지 않은 장애,467
202105,서울특별시,서초구,신장,심하지 않은 장애,188
202105,서울특별시,서초구,심장,심하지 않은 장애,13
202105,서울특별시,서초구,호흡기,심하지 않은 장애,4
202105,서울특별시,서초구,간,심하지 않은 장애,123
202105,서울특별시,서초구,청각,심한 장애,309
202105,서울특별시,서초구,안면,심하지 않은 장애,2
202105,서울특별시,서초구,장루.요루,심하지 않은 장애,83
202105,서울특별시,서초구,뇌전증,심하지 않은 장애,14
202105,서울특별시,서초구,언어,심한 장애,39
202105,서울특별시,서초구,지체,심한 장애,890
202105,서울특별시,강남구,지적,심한 장애,1017
202105,서울특별시,강남구,뇌병변,심한 장애,1097
202105,서울특별시,강남구,자폐성,심한 장애,577
202105,서울특별시,강남구,정신,심한 장애,834
202105,서울특별시,강남구,신장,심한 장애,542
202105,서울특별시,강남구,심장,심한 장애,32
202105,서울특별시,강남구,지체,심한 장애,1530
202105,서울특별시,강남구,호흡기,심한 장애,92
202105,서울특별시,강남구,간,심한 장애,6
202105,서울특별시,강남구,안면,심한 장애,12
202105,서울특별시,강남구,장루.요루,심한 장애,17
202105,서울특별시,강남구,시각,심한 장애,456
202105,서울특별시,강남구,뇌전증,심한 장애,27
202105,서울특별시,강남구,지체,심하지 않은 장애,4472
202105,서울특별시,강남구,시각,심하지 않은 장애,1087
202105,서울특별시,강남구,청각,심하지 않은 장애,1540
202105,서울특별시,강남구,언어,심하지 않은 장애,68
202105,서울특별시,강남구,뇌병변,심하지 않은 장애,627
202105,서울특별시,강남구,신장,심하지 않은 장애,283
202105,서울특별시,강남구,심장,심하지 않은 장애,14
202105,서울특별시,강남구,호흡기,심하지 않은 장애,4
202105,서울특별시,강남구,청각,심한 장애,471
202105,서울특별시,강남구,간,심하지 않은 장애,135
202105,서울특별시,강남구,안면,심하지 않은 장애,7
202105,서울특별시,강남구,장루.요루,심하지 않은 장애,68
202105,서울특별시,강남구,뇌전증,심하지 않은 장애,27
202105,서울특별시,강남구,언어,심한 장애,63
202105,서울특별시,송파구,지적,심한 장애,1549
202105,서울특별시,송파구,뇌병변,심한 장애,1349
202105,서울특별시,송파구,자폐성,심한 장애,672
202105,서울특별시,송파구,정신,심한 장애,642
202105,서울특별시,송파구,신장,심한 장애,741
202105,서울특별시,송파구,심장,심한 장애,39
202105,서울특별시,송파구,호흡기,심한 장애,103
202105,서울특별시,송파구,간,심한 장애,9
202105,서울특별시,송파구,시각,심한 장애,392
202105,서울특별시,송파구,안면,심한 장애,6
202105,서울특별시,송파구,장루.요루,심한 장애,8
202105,서울특별시,송파구,뇌전증,심한 장애,22
202105,서울특별시,송파구,지체,심하지 않은 장애,6975
202105,서울특별시,송파구,시각,심하지 않은 장애,1691
202105,서울특별시,송파구,청각,심하지 않은 장애,2213
202105,서울특별시,송파구,언어,심하지 않은 장애,72
202105,서울특별시,송파구,뇌병변,심하지 않은 장애,889
202105,서울특별시,송파구,신장,심하지 않은 장애,340
202105,서울특별시,송파구,심장,심하지 않은 장애,18
202105,서울특별시,송파구,호흡기,심하지 않은 장애,10
202105,서울특별시,송파구,간,심하지 않은 장애,185
202105,서울특별시,송파구,청각,심한 장애,578
202105,서울특별시,송파구,안면,심하지 않은 장애,9
202105,서울특별시,송파구,장루.요루,심하지 않은 장애,127
202105,서울특별시,송파구,뇌전증,심하지 않은 장애,40
202105,서울특별시,송파구,언어,심한 장애,98
202105,서울특별시,송파구,지체,심한 장애,1543
202105,서울특별시,강동구,뇌병변,심한 장애,1243
202105,서울특별시,강동구,지체,심한 장애,1521
202105,서울특별시,강동구,자폐성,심한 장애,448
202105,서울특별시,강동구,정신,심한 장애,651
202105,서울특별시,강동구,신장,심한 장애,657
202105,서울특별시,강동구,심장,심한 장애,34
202105,서울특별시,강동구,호흡기,심한 장애,91
202105,서울특별시,강동구,간,심한 장애,5
202105,서울특별시,강동구,안면,심한 장애,10
202105,서울특별시,강동구,장루.요루,심한 장애,14
202105,서울특별시,강동구,뇌전증,심한 장애,19
202105,서울특별시,강동구,지체,심하지 않은 장애,6480
202105,서울특별시,강동구,시각,심하지 않은 장애,1590
202105,서울특별시,강동구,청각,심하지 않은 장애,2001
202105,서울특별시,강동구,언어,심하지 않은 장애,101
202105,서울특별시,강동구,시각,심한 장애,355
202105,서울특별시,강동구,뇌병변,심하지 않은 장애,791
202105,서울특별시,강동구,신장,심하지 않은 장애,221
202105,서울특별시,강동구,심장,심하지 않은 장애,10
202105,서울특별시,강동구,호흡기,심하지 않은 장애,2
202105,서울특별시,강동구,간,심하지 않은 장애,123
202105,서울특별시,강동구,안면,심하지 않은 장애,10
202105,서울특별시,강동구,장루.요루,심하지 않은 장애,117
202105,서울특별시,강동구,뇌전증,심하지 않은 장애,43
202105,서울특별시,강동구,청각,심한 장애,535
202105,서울특별시,강동구,언어,심한 장애,104
202105,서울특별시,강동구,지적,심한 장애,1414
202105,부산광역시,중구,뇌병변,심한 장애,165
202105,부산광역시,중구,자폐성,심한 장애,21
202105,부산광역시,중구,정신,심한 장애,115
202105,부산광역시,중구,신장,심한 장애,107
202105,부산광역시,중구,심장,심한 장애,7
202105,부산광역시,중구,지체,심한 장애,199
202105,부산광역시,중구,호흡기,심한 장애,9
202105,부산광역시,중구,간,심한 장애,2
202105,부산광역시,중구,안면,심한 장애,1
202105,부산광역시,중구,장루.요루,심한 장애,4
202105,부산광역시,중구,뇌전증,심한 장애,2
202105,부산광역시,중구,지체,심하지 않은 장애,967
202105,부산광역시,중구,시각,심하지 않은 장애,250
202105,부산광역시,중구,청각,심하지 않은 장애,307
202105,부산광역시,중구,시각,심한 장애,74
202105,부산광역시,중구,언어,심하지 않은 장애,11
202105,부산광역시,중구,뇌병변,심하지 않은 장애,140
202105,부산광역시,중구,신장,심하지 않은 장애,29
202105,부산광역시,중구,심장,심하지 않은 장애,3
202105,부산광역시,중구,호흡기,심하지 않은 장애,1
202105,부산광역시,중구,간,심하지 않은 장애,12
202105,부산광역시,중구,안면,심하지 않은 장애,2
202105,부산광역시,중구,장루.요루,심하지 않은 장애,14
202105,부산광역시,중구,뇌전증,심하지 않은 장애,4
202105,부산광역시,중구,청각,심한 장애,72
202105,부산광역시,중구,언어,심한 장애,12
202105,부산광역시,중구,지적,심한 장애,123
202105,부산광역시,서구,지적,심한 장애,495
202105,부산광역시,서구,뇌병변,심한 장애,391
202105,부산광역시,서구,자폐성,심한 장애,50
202105,부산광역시,서구,정신,심한 장애,470
202105,부산광역시,서구,신장,심한 장애,243
202105,부산광역시,서구,지체,심한 장애,469
202105,부산광역시,서구,심장,심한 장애,14
202105,부산광역시,서구,호흡기,심한 장애,33
202105,부산광역시,서구,안면,심한 장애,4
202105,부산광역시,서구,장루.요루,심한 장애,4
